healing_avg_per_10m, final_blows_avg_per_10m, role, deaths_avg_per_10m, playerId, name, eliminations_avg_per_10m, teamId, team, ultimates_earned_avg_per_10m, time_played_totalhero_damage_avg_per_10m, 
5533.162037506121, 1.9000638166230548, tank, 4.413051445059998, 4647, KuKi, 11.798783377417356, 4405, VAL, 2.911388106115971, 19578.2897787690163690.4118136051097, 
7479.251030703077, 3.265271694457187, offense, 4.213253799299596, 8674, Kyb, 12.007773328003848, 7699, GZC, 4.450249325510198, 22785.240237832074912.673999045271, 
8073.3384389133735, 3.48014558864562, support, 4.993252366317629, 8772, Kyo, 13.205295514228439, 7692, CDH, 4.539320333016025, 43618.8648242950446025.234303747082, 
119.81640939460753, 5.240133244945687, tank, 5.284167978096491, 8786, lateyoung, 18.40651845703611, 7692, CDH, 4.271369115627998, 13625.6077207326899117.06758596984, 
0, 4.194561765504993, tank, 6.341190433734019, 8745, LhCloudy, 14.434227251884828, 7694, PAR, 3.775105588954494, 24317.200628399856603.752259198962, 
8471.544903095875, 3.7697731407374038, offense, 3.984108068471637, 4654, Libero, 17.05853866025989, 4403, NYE, 4.614504914748795, 47589.07056272034815.017955410071, 
3301.5203479335064, 6.431641238422106, offense, 5.5187631271621935, 4629, LiNkzr, 17.967101007979174, 4525, HOU, 4.522896096696836, 14459.761754810817294.357360923184, 
8368.185847647768, 3.634015687761982, support, 5.111582505863007, 8891, Luffy, 15.254879040934913, 4408, SHD, 4.459323279854447, 45074.103711664686910.139174511254, 
3.4021646194891675, 5.8279120266970335, tank, 5.1169067594399955, 4093, Mano, 16.784386636887454, 4403, NYE, 4.743920389731385, 51476.411899447447691.409160079279, 
0, 4.785945845285347, tank, 5.520422682928149, 8218, Marve1, 16.39541844028446, 4409, SEO, 4.785945845285347, 25324.1478106975567751.326014784967, 
6066.662527001279, 2.346515038183989, support, 4.834528470630329, 8681, Masaa, 13.819676506289625, 7698, ATL, 3.5374598565587774, 50883.969655871394980.958659111187, 
0, 3.3367734285876507, tank, 3.583941830705254, 9285, Mcgravy, 14.212183121762214, 4405, VAL, 3.707526031764056, 4854.9895120859156284.994958313105, 
4.343053454059406, 5.729478748845985, tank, 3.3634591845452135, 4649, MekO, 19.83281105369764, 4403, NYE, 3.1546927524010275, 51732.4547297954566419.593407612151, 
23.574559271063094, 5.116406288850345, tank, 2.999689739089564, 8242, Michelle, 19.340741503242793, 4409, SEO, 2.6368240448448588, 49605.130177617076652.496626604172, 
6812.217144101413, 2.4843263643359483, support, 3.3722605021594427, 5716, moth, 14.1502695580808, 4404, SFS, 3.4005988257070014, 63518.2246041893964381.725433634279, 
0, 4.600093771220633, tank, 6.344956925821563, 4623, Muma, 14.11752915995298, 4525, HOU, 4.150659322308273, 45390.37906277187418.943022257399, 
8201.825625293466, 3.386680007631782, offense, 4.82601901087529, 4642, Munchkin, 16.70358960906961, 4409, SEO, 5.0316388684815045, 49606.103801190855474.080973079891, 
9086.936837465048, 3.2739568235396277, support, 4.267545710285485, 4612, Neko, 11.760183216893587, 7695, TOR, 4.870214379295267, 36836.1607987284666245.175357398637, 
26.523007923220273, 6.534549748505459, offense, 3.30228139076258, 8236, Nenne, 20.105409315490903, 4403, NYE, 4.819230439522776, 51418.9979312419910594.993683763596, 
5394.628680058685, 2.5020375550003866, support, 4.421917857104643, 4024, neptuNo, 13.872683473269468, 4524, PHI, 3.3071486494312037, 48440.519910573964768.623926295233, 
12.723959408604458, 4.542688709948503, tank, 3.97485262120494, 4626, Nevix, 17.375784315553023, 4404, SFS, 2.8391804437178148, 5283.2147506475456318.108318307082, 
6146.476241529164, 3.332998795421452, offense, 5.4183509829311305, 8743, NiCOgdh, 15.167818047613133, 7694, PAR, 4.687586541154235, 33663.378502905375347.182348399629, 
4874.383684656506, 3.496674177948946, offense, 6.483416704947002, 8671, NLaaeR, 12.675443895064928, 7698, ATL, 4.370842722436182, 8236.3979411125185417.865258722955, 
0, 4.21452371112149, tank, 6.188414563165733, 8714, NoSmite, 13.603842358683291, 7693, HZS, 3.7877364998686813, 11246.8224760293966114.777721092437, 
6.149960652018023, 5.758263270623867, tank, 4.245992108641841, 4607, NotE, 18.70563098820844, 4523, DAL, 3.86210789060025, 51578.051582872876733.660855828734, 
6291.59159375423, 1.999076026877591, support, 3.383051737792846, 4660, NUS, 13.82694251923667, 4410, LDN, 3.4214955075404925, 46821.6309642791754200.438653333417, 
0.19785408075734698, 5.774512086127409, tank, 5.863546413446555, 5717, OGE, 16.776611104850335, 4523, DAL, 4.375401228255129, 47172.8166704177868084.898248869787, 
21.493010064973138, 4.744635072565631, tank, 3.5973177754212973, 4668, Poko, 17.233661900855516, 4524, PHI, 3.9200007652431412, 50204.0718320608146791.2072343981745, 
3.2152068801583233, 4.4485691160844425, tank, 6.385849215024441, 8702, Pokpo, 15.785245250622218, 7698, ATL, 4.65186394128185, 50173.436486124998027.382575866619, 
1460.3580165759056, 6.509675669955648, offense, 3.9083682664103794, 4662, Profit, 20.195371763484452, 4410, LDN, 4.920699719021592, 46822.60921335229882.931145895962, 
8746.183384071343, 5.195238827814416, support, 4.870536401076015, 8781, RAPEL, 17.20922861713525, 7696, VAN, 5.357590041183617, 3695.69150453805927767.220785520157, 
10618.304976017534, 3.8907511474595347, offense, 3.9367955397371626, 4658, Rascal, 16.38029255276603, 4404, SFS, 5.421727190690654, 52123.611177861695213.238874088145, 
8765.364186443523, 3.3272218158577993, support, 4.888140692433064, 4136, Rawkus, 11.953352449563205, 4525, HOU, 4.47737256701852, 43820.342636942866586.2325208025395, 
163.59336214570766, 4.491207549209214, tank, 4.266647171748754, 8801, rCk, 16.480236590292698, 4402, BOS, 5.077559645911528, 48093.969747185717433.123745030429, 
8786.595401297007, 1.9328122887347907, support, 4.75769178765487, 8715, Revenge, 8.325960628396022, 7693, HZS, 4.46033605092644, 4035.5703683495526524.757119773825, 
8.007058297374524, 5.106878348328097, tank, 4.338482300547249, 8716, Ria, 16.940177484153157, 7693, HZS, 3.1326915794142263, 50755.076256096366830.59899025096, 
0, 4.888126776359601, tank, 5.2325476332304675, 8724, Rio, 14.293465560140948, 7699, GZC, 4.265519842785343, 45293.424276709567398.572256937405, 
12489.082152654599, 2.69980389090728, support, 5.39960778181456, 8686, Ripa, 10.79921556362912, 4406, GLA, 6.299542412116987, 666.71509218215949261.831927454985, 
0, 5.381642707206414, tank, 5.718775777031409, 8222, rOar, 15.795308641800725, 4406, GLA, 4.557539647634201, 48052.242422878747824.919855019129, 
6333.016609307489, 1.8437289681582294, support, 4.07095356169337, 8687, RoKy, 12.15386135809905, 7695, TOR, 3.2154633204679524, 40678.4301246404654263.718163892984, 
9546.24327951047, 3.867849633739082, support, 4.1910993149449425, 4105, ryujehong, 14.891778416932029, 4409, SEO, 4.659254025656877, 53828.359350860127204.054780508627, 
0, 5.004159706592425, tank, 6.585663010090975, 4669, Sado, 16.133694148376993, 4524, PHI, 4.237012581761039, 50837.706011831767485.4727540848535, 
8532.988578475031, 0.7383500908046293, offense, 5.906800726437035, 4099, Saebyeolbe, 9.59855118046018, 4403, NYE, 4.430100544827776, 812.62263995409013931.13662050163, 
36.21265952248574, 4.49367943987414, tank, 4.164873627200423, 8730, Sansam, 14.919563750069935, 7697, WAS, 2.7948494077265993, 43794.8462130427366429.741761085341, 
0, 3.535263694620587, offense, 5.30289554193088, 9155, SASIN, 11.489607007516906, 7693, HZS, 2.209539809137867, 1357.74878895282756795.5993761516775, 
5733.029326278238, 4.041329244071067, offense, 6.439184595553233, 5442, sayaplayer, 12.285640901976043, 4407, FLA, 3.987444854150119, 22269.900462090975297.326928192617, 
29.717952857639162, 7.173686772574277, offense, 3.266404928146213, 8728, SeoMinSoo, 21.727794806846006, 7696, VAN, 5.416443615027264, 58045.46716368198412015.645449505497, 
